"r1id","r2id","algorithm","rulerelation","dataset","which_of_the_rules_do_you_find_as_more_plausible","tag","target","r1len","r2len","lenDelta","lenRatio","r1DepthMax","r2DepthMax","DepthMaxDelta","DepthMaxRatio","r2DepthMin","r1DepthMin","DepthMinDelta","DepthMinRatio","r1LabelLengthSum","r2LabelLengthSum","LabelLengthSumDelta","LabelLengthSumRatio","r1LabelLengthMax","r2LabelLengthMax","LabelLengthMaxDelta","LabelLengthMaxRatio","r1LabelLengthAvg","r2LabelLengthAvg","LabelLengthAvgDelta","LabelLengthAvgRatio","r2LabelLengthMin","r1LabelLengthMin","LabelLengthMinDelta","LabelLengthMinRatio","r1minDistance","r2minDistance","MinDistanceDelta","MinDistanceRatio","r1maxDistance","MaxDistanceDelta","MaxDistanceRatio","r1PageRankMax","r2PageRankMax","PageRankMaxDelta","PageRankMaxRatio","r2PageRankMin","r1PageRankMin","PageRankMinDelta","PageRankMinRatio","r1PageRankAvg","r2PageRankAvg","PageRankAvgDelta","PageRankAvgRatio","r1conf","r2conf","ConfDelta","ConfRatio","r1supp","r2supp","SuppDelta","SuppRatio","r1LitImpMax","r2LitImpMax","LitImpMaxDelta","LitImpMaxRatio","r2LitImpMin","r1LitImpMin","LitImpMinDelta","LitImpMinRatio","r1LitImpAvg","r2LitImpAvg","LitImpAvgDelta","LitImpAvgRatio","r1AttImpMax","r2AttImpMax","AttImpMaxDelta","AttImpMaxRatio","r2AttImpMin","r1AttImpMin","AttImpMinDelta","AttImpMinRatio","r1AttImpAvg","r2AttImpAvg","AttImpAvgDelta","AttImpAvgRatio","r1AttImpSum","r2AttImpSum","AttImpSumDelta","AttImpSumRatio","r1LitImpSum","r2LitImpSum","LitImpSumDelta","LitImpSumRatio"
"22449","40731","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","No preference","dfInvertedHeuristicsOther","0","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","18","35","-17","0.5142857142857142","18","18","0","1.0","18","17","1","1.0588235294117647","17","18","-1","0.9444444444444444","0.0","1.0","-1.0","0.0","0.0","0.0","","44.05854367641753","","","","","44.05854367641753","","","44.05854367641753","","","","1.0","1.0","0.0","1.0","","","","","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.0","0.0","0.0",""
"22449","40731","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 2 (weak preference)","dfInvertedHeuristicsOther","-1","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","18","35","-17","0.5142857142857142","18","18","0","1.0","18","17","1","1.0588235294117647","17","18","-1","0.9444444444444444","0.0","1.0","-1.0","0.0","0.0","0.0","","44.05854367641753","","","","","44.05854367641753","","","44.05854367641753","","","","1.0","1.0","0.0","1.0","","","","","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.0","0.0","0.0",""
"22449","40731","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","No preference","dfInvertedHeuristicsOther","0","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","18","35","-17","0.5142857142857142","18","18","0","1.0","18","17","1","1.0588235294117647","17","18","-1","0.9444444444444444","0.0","1.0","-1.0","0.0","0.0","0.0","","44.05854367641753","","","","","44.05854367641753","","","44.05854367641753","","","","1.0","1.0","0.0","1.0","","","","","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.0","0.0","0.0",""
"22449","40731","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 1 (strong preference)","dfInvertedHeuristicsOther","2","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","18","35","-17","0.5142857142857142","18","18","0","1.0","18","17","1","1.0588235294117647","17","18","-1","0.9444444444444444","0.0","1.0","-1.0","0.0","0.0","0.0","","44.05854367641753","","","","","44.05854367641753","","","44.05854367641753","","","","1.0","1.0","0.0","1.0","","","","","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.0","0.0","0.0",""
"22449","40731","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 2 (weak preference)","dfInvertedHeuristicsOther","-1","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","18","35","-17","0.5142857142857142","18","18","0","1.0","18","17","1","1.0588235294117647","17","18","-1","0.9444444444444444","0.0","1.0","-1.0","0.0","0.0","0.0","","44.05854367641753","","","","","44.05854367641753","","","44.05854367641753","","","","1.0","1.0","0.0","1.0","","","","","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.0","0.0","0.0",""
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 1 (weak preference)","dfInvertedHeuristicsOther","1","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","No preference","dfInvertedHeuristicsOther","0","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 2 (weak preference)","dfInvertedHeuristicsOther","-1","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 2 (strong preference)","dfInvertedHeuristicsOther","-2","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 1 (weak preference)","dfInvertedHeuristicsOther","1","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","No preference","dfInvertedHeuristicsOther","0","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 2 (strong preference)","dfInvertedHeuristicsOther","-2","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","No preference","dfInvertedHeuristicsOther","0","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 1 (strong preference)","dfInvertedHeuristicsOther","2","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"10003","23679","InvertedHeuristics","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","No preference","dfInvertedHeuristicsOther","0","1.0","2.0","-1.0","0.5","6","6","0","1.0","6","6","0","1.0","30","58","-28","0.5172413793103449","30","41","-11","0.7317073170731707","30","29","1","1.0344827586206897","17","30","-13","0.5666666666666667","0.0","1.0","-1.0","0.0","0.0","0.0","","33.26790151007305","","","","","33.26790151007305","","","33.26790151007305","","","","1.0","1.0","0.0","1.0","","","","","0.2","-0.4","0.6000000000000001","-0.5","-0.4","0.2","-0.6000000000000001","-2.0","0.2","-0.4","0.6000000000000001","-0.5","5.5","5.5","0.0","1.0","2.6666666666666665","5.5","-2.8333333333333335","0.4848484848484848","5.5","4.083333333333333","1.416666666666667","1.3469387755102042","5.5","8.166666666666666","-2.666666666666666","0.6734693877551021","0.2","-0.4","0.6000000000000001","-0.5"
"315","920","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","TRAFFIC","Rule 1 (weak preference)","differentLengthRulesDisjunctAttH","1","2.0","3.0","-1.0","0.6666666666666666","6","6","0","1.0","6","6","0","1.0","72","119","-47","0.6050420168067226","49","51","-2","0.9607843137254902","36","39","-3","0.9230769230769231","32","23","9","1.391304347826087","1.0","1.0","0.0","1.0","1.0","0.0","1.0","31.55659189909189","9.869217232444347","21.687374666647543","3.1974766747814454","4.794462763035893","9.99235087449732","-5.1978881114614275","0.47981329151205226","20.774471386794605","8.088597402466663","12.685873984327943","2.5683651136424857","1.0","1.0","0.0","1.0","0.0136986301369863","0.0136986301369863","0.0","1.0","0.4","0.2","0.2","2.0","0.0","-0.4","0.4","-0.0","0.0","0.13333333333333333","-0.13333333333333333","0.0","5.5","5.5","0.0","1.0","1.6666666666666667","2.6666666666666665","-0.9999999999999998","0.6250000000000001","4.083333333333333","3.583333333333333","0.5","1.1395348837209303","8.166666666666666","7.166666666666668","0.9999999999999982","1.13953488372093","0.0","0.4","-0.4","0.0"
