_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,what_is_the_rationale_for_your_choice,which_of_the_rules_do_you_find_as_more_plausible,what_is_the_rationale_for_your_choice_gold,which_of_the_rules_do_you_find_as_more_plausible_gold,x,y
879936737,2/12/2016 15:32:02,1892622256,2/12/2016 15:27:21,False,prodege,0.35,2943093183154522305,CAN,AB,Sherwood Park,"There is nothing to indicate what Jenny's interests are regarding feminism or her past interests; therefore, I would say it's safe to assume and more probable that Jenny is a bank teller.",jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 15:51:50,1892632924,2/12/2016 15:49:46,False,elite,0.381,-320687174036273626,GBR,H9,London,"She's bright and has a degree, so it's reasonable to assume she has a higher job (teller > cashier). It also seems reasonable she would be active in feminist movement since she's concerned with discrimination issues.",jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 15:54:20,1892634380,2/12/2016 15:50:37,False,points2shop,0.4091,5597302616078027396,GBR,I4,Mitcham,"She could possibly be a bank teller because she is intelligent and has a good education. Although it is possible she is involved in the feminist movement due to her past, neither of the other two choices give the option that she is, so I wouldn't assume she might be or is not.",jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 15:55:02,1892634715,2/12/2016 15:48:18,False,instagc,0.3043,2212769235855409869,GBR,K1,Oldham,"It's not possible to tell whether she's a bank teller or involved in  the feminist movement. However, it's more probable that she's no longer involved in something she was involved in as a student, and the things she was involved in as a student aren't exactly close to being involved with the feminism movement. More that she was involved in protests to do with violence.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 16:27:04,1892649564,2/12/2016 16:21:41,False,neodev,0.3333,8876978066176756630,USA,PA,Reading,"There is part in the description of Jenny that would point to her being a bank teller or cashier at a bank, but her past concern as a student for discrimination issues and social justice and participation in demonstrations does point to her not being active in the feminist movement at her current age.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 16:29:52,1892651392,2/12/2016 16:25:52,False,clixsense,0.32,5085041802722983452,GBR,,,"The likelihood she works in a bank is very low based on percentages but it is more likely she is active in the feminist movement, already being an activist for nuclear disarmament and therefore likely to stand up for peoples rights",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 16:37:06,1892656301,2/12/2016 16:31:15,False,elite,0.3462,6257756814623256332,USA,FL,Cape Coral,It is more probable that Jenny works as a cashier in a bank and keep it to herself that she is active in feminist movement so her employer would not know about it. It's against their oath of office.,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 16:47:06,1892662898,2/12/2016 16:45:51,False,vivatic,0.3704,8562701858179815670,GBR,E4,Basildon,Jenny as a student was involved in social issues.,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 17:29:02,1892688079,2/12/2016 17:28:29,False,neodev,0.3214,-5814389342339053482,USA,VA,Manassas,Jenny is fitching,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 17:38:42,1892693138,2/12/2016 17:36:28,False,instagc,0.3793,-8839188951342932425,GBR,H9,London,"I believe that statements one and three are essentially the same - Jenny works as a bank cashier/teller, and we don't know if she is active in the feminist movement.  I believe that given her background, Jenny is likely to be active in the feminist movement, so I did not choose statement two.  I chose the first statement because it at leasts mentions the feminist side, even though it doesn't give any information on Jenny's status.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 17:52:01,1892701823,2/12/2016 17:46:10,False,neodev,0.3333,857925630030922864,USA,VA,Manassas,By Jenny already has a university degree in filisofia where you can help others,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 18:04:00,1892709458,2/12/2016 18:01:09,False,clixsense,0.3438,-354809268194166564,USA,NJ,Stratford,"Your description of Jenny in no way relates to the 3 possible answers so there is no choice but--""""""Jenny is not active in feminist movement."""""" THANK YOU",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 18:07:40,1892711613,2/12/2016 18:06:15,False,neodev,0.375,-6979045699162857475,CAN,ON,Brampton,Feminism in parts of the western world has gone through three waves.they can do it,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 18:22:17,1892719669,2/12/2016 18:21:04,False,inboxpounds,0.303,-7260740889842177110,GBR,P3,Stratford-upon-avon,this answer is known the others are not,jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 18:39:58,1892729149,2/12/2016 18:35:20,False,prizerebel,0.3824,7929599917563070386,USA,GA,Savannah,"It's been a long time since she was a student, and her views may have become a bit more passive. Having been involved and concerned with discrimination and social justice, it seems like she more likely than not considers herself a feminist, but might just not be actively demonstrating.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 19:05:24,1892742594,2/12/2016 19:03:59,False,neodev,0.3429,-4792604245985933444,CAN,ON,Kingston,This is the most possible statement because it is general enough to be the most likely. The other two statements are specific and there is a less possibility of either being true.,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 19:14:00,1892748255,2/12/2016 19:10:04,False,neodev,0.3947,-2216801443083070429,USA,UT,Providence,inteligent and high educated women tend to see sexism in many places of society and usually become part of feminist movements,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 19:14:15,1892748383,2/12/2016 19:12:48,False,zoombucks,0.3947,-2963045104639945668,CAN,ON,North Bay,"Although active in the past, there's no indication that Jenny still takes part in social causes.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 19:18:47,1892750977,2/12/2016 19:17:23,False,prodege,0.3421,-3275980418496288383,CAN,MB,Winnipeg,Nothing in the description implied she was anything specific.,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 19:40:19,1892763039,2/12/2016 19:37:50,False,prodege,0.275,-5456654631292321969,GBR,G1,Hounslow,"She is bright ,outspoken and concerned about discrimination so it indicates she would be active in a movment",jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 19:42:52,1892764412,2/12/2016 19:42:08,False,instagc,0.4,2833134021099044041,CAN,BC,Vancouver,It is slightly more probable.,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 20:01:33,1892773714,2/12/2016 19:56:41,False,prodege,0.3415,6868082577833949710,USA,MI,Grandville,"I would assume that after majoring in philosophy, Jenny would not be a bank teller. She would have probably chosen a different career or a career revolving around discrimination and social justice. So, this only leaves the final choice, ""Jenny is not active in feminist movement."" Chances are if she got a job dealing with discrimination and social justice, she probably isn't active in any feminist movements, instead is involved in whatever her job entails.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 20:06:50,1892776783,2/12/2016 20:06:10,False,prodege,0.2857,-3939531171159211631,USA,NY,New York,She is most likely active in the feminist movement based on her other qualifications.,jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 20:42:02,1892792674,2/12/2016 20:34:26,False,instagc,0.3488,5421535080639904514,USA,TX,El Paso,"If she majored in philosophy then she would probably be working in that field which would rule out the options of her working in a bank.  That leaves one option ... a small percentage of women consider themselves feminists and of those that do consider themselves feminists only some of them are active in the feminist movement.  So it's probable but unlikely that she is active in the feminist movement. Therefore, I believe that option 2. Jenny not being active in the feminist movement is the most probable of the three.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 20:46:08,1892794565,2/12/2016 20:43:22,False,clixsense,0.3778,-8554180202239359649,USA,SC,Myrtle Beach,I didn't choose #2 because it seems unlikely that Jenny is no longer active and it's such a finite answer.  Option #3 and Option #1 are probably both as likely but #1 opens the possibility for Jenny still being active.,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 20:46:14,1892794616,2/12/2016 20:35:59,False,instagc,0.3556,-642876900533058489,USA,NY,Troy,"I think this is more probably because, given her major in philosophy, I highly doubt she would have become a bank teller or a cashier at a bank.  That means that it is more likely that she is not active in the feminist movement.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 22:02:42,1892873240,2/12/2016 21:59:18,False,neodev,0.383,4172557177994827001,CAN,QC,Longueuil,that's what is more probable,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 22:06:46,1892878977,2/12/2016 22:05:07,False,neodev,0.2766,226238123973070221,USA,CT,West Haven,she is more active in social activities and she is a bank teller,jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 22:55:52,1892951655,2/12/2016 22:55:29,False,neodev,0.3958,-5625631221118798224,USA,NY,New York,,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:03:57,1892960413,2/12/2016 22:59:32,False,neodev,0.4423,-6290943135536008382,USA,NY,New York,,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:06:39,1892962770,2/12/2016 23:06:15,False,neodev,0.4423,8233626533653862560,USA,NY,New York,,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:08:00,1892963952,2/12/2016 23:07:40,False,neodev,0.4423,-6841053081899474270,USA,NY,New York,,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:09:01,1892964762,2/12/2016 23:08:37,False,neodev,0.434,-6726478594173870806,USA,NY,New York,,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:13:30,1892968640,2/12/2016 23:02:14,False,elite,0.3148,6789757674185997133,GBR,,,"training and see, does not mean you are in a social activity. This is why Jenny, trained in philosophy, although it was not actively interested in social justice issues from time to time.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:16:26,1892970699,2/12/2016 23:11:04,False,clixsense,0.2593,-5817633835868085976,USA,OH,Springfield,She cares about discrimination and social justice. It seems a lot of people like that also care about women's rights.,jenny_is_a_bank_teller,,,z,s
879936737,2/12/2016 23:27:30,1892978299,2/12/2016 23:25:08,False,neodev,0.4364,-7622525303046984603,CAN,BC,Burnaby,"Number one is more plausible because it is not known if she is active in feminist movement, whereas the other options state that she is not active, which we don't know, and that she IS a bank teller, which we also don't know.  However, it is reasonable to assume that with her history, that she probably has a good job, and it's plausible that it would be in a bank.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/12/2016 23:43:41,1892989779,2/12/2016 23:42:45,False,clixsense,0.2679,-7184255577241365558,CAN,QC,Montréal,"I would accept the reasoning behind she working as a bank teller, but she has to be a feminist still, to support her ideas.",jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 00:44:19,1893023073,2/13/2016 00:41:09,False,clixsense,0.3158,-5755715191178290856,GBR,M5,Leigh-on-sea,"can't be 1 as being both is less likely than one ot the other.
there are more people not tellers than are
there are more not active feminists than active.
so  not active feminist more likely.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 00:57:48,1893030156,2/13/2016 00:50:01,False,elite,0.431,-3194480986355014665,GBR,H9,London,"Jenny may well be a bank teller (i.e. 3), however it is more likely that she works as a cashier (same as ""teller"") in a bank and it is not know if she is active in a feminist movement.  The reality is that she is likely that she has carried her values through life and remains active in discrimination related issues (discounting option 2 ""not active""), although being bright she is likely to recognise that it is not sensible to publicise what she does outside work as this may cause others to have a negative view of her in a work/business environment.  She therefore is unlikely to be open about her outside work activities, hence the fact that it is not known that she is active in a feminist movement.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 01:28:19,1893051274,2/13/2016 01:27:51,False,prodege,0.4407,3634131877034254307,USA,CA,Riverside,That's what it states.,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 01:56:18,1893072093,2/13/2016 01:54:40,False,fusioncash,0.4426,4444006755521750476,USA,KY,Owensboro,"Jenny wasn't known for feminist activities, she was concerned with everything.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 02:11:10,1893081186,2/13/2016 02:06:44,False,elite,0.3115,-536207831345203577,USA,NV,Las Vegas,Being very bright i highly doubt it she would be a bank teller nor a cashier. Regarding the feminist movement people grow up and things like that seem to fade away in most cases and chances are that she is married and with kids. All that will make it difficult to be an activist in a feminist movement.,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 02:48:43,1893097147,2/13/2016 02:16:54,False,coinworker,0.2581,3274401020426488563,USA,PA,State College,It only has one variable and based on her interests it is more likely than not that she may have connections with feminism.,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 03:14:24,1893108394,2/13/2016 03:10:42,False,neodev,0.4444,898376417728680434,USA,CA,San Jose,"We can't affirm that Jenny is not active in feminist movement.  For that reason, we only can say that it is not known if she is active in the feminist movement.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 03:37:28,1893118552,2/13/2016 03:24:22,False,neodev,0.4531,2635869273139243058,USA,CA,Saratoga,"Probably because of their concern about discrimination, affect your life in some way",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 04:17:13,1893133163,2/13/2016 04:00:25,False,clixsense,0.4615,-6564641101647959521,USA,HI,Honolulu,"Everyone has to work and Jenny is no different.   Her employment as a cashier in a bank is very probable.  Although Jenny was profoundly affected by social justice and discrimination issues in college, there is no indication of her involvement or non-involvement in the feminist movement.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 04:20:28,1893134229,2/13/2016 04:16:47,False,neodev,0.2923,2622847192235178976,CAN,BC,Port Alberni,"If Jenny was really concerned about feminist issues, she would have participated in feminist demonstrations but we only know that she participated in anti-nuclear demonstrations instead.  If she majored in philosophy, it is strange she would be working in the banking business instead.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 04:21:41,1893134818,2/13/2016 04:20:36,False,neodev,0.2537,-6751054774272578401,USA,VA,Manassas,Jenny has already passed that period when she was an activist. Now she is devoted to her job.,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 04:26:10,1893136347,2/13/2016 04:19:54,False,elite,0.2647,-8124074478694853390,USA,FL,Tampa,she has participated in demonstrations but not actively,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 05:01:20,1893150957,2/13/2016 04:55:31,False,clixsense,0.3043,4691751909157761142,CAN,ON,Bowmanville,"Having studied philosophy, and being anti-war, and being concerned  about social justice, I don't think she would limit herself in her social work to just feminism.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 07:32:41,1893228560,2/13/2016 07:31:55,False,prodege,0.2714,2289832932664109674,USA,CA,Studio City,"It would make sense that Jenny is a feminist, so the first 2 statements don't really make sense.",jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 07:59:40,1893239764,2/13/2016 07:55:03,False,prodege,0.4366,3512264911078893249,USA,CA,San Diego,bank teller and cashier are the same so adding that it is unknown if she is active in feminist movement is more probable rather than stating she is not.,jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 08:27:05,1893249888,2/13/2016 08:23:05,False,instagc,0.2778,-6938977309367481920,USA,NY,Mastic Beach,"Considering how concerned she is with discrimination and social justice, one would most likely assume that means she is concerned about discrimination an injustices against women. Since she is out-spoken, and has participated in demonstrations in the past, it is very likely that it her involvement in the feminist movement would be well known",jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 08:51:50,1893258802,2/13/2016 08:51:02,False,prodege,0.2778,932489054092844369,GBR,V8,Coatbridge,It is likely that jenny would have continued her political activity after leaving university,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 09:06:52,1893264595,2/13/2016 09:06:09,False,gifthunterclub,0.2973,7013540833273958590,GBR,I2,Manchester,most plausible,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 09:29:30,1893272211,2/13/2016 09:24:27,False,clixsense,0.2933,1626403174108583269,GBR,P7,Wigan,there is no mention of the job she does or if she has ever been involved in any feminist movement,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 09:37:40,1893275342,2/13/2016 09:37:01,False,prodege,0.3026,-3142709420955589721,CAN,BC,Coquitlam,The odds are currently best for this option,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 09:40:28,1893276334,2/13/2016 09:38:57,False,clixsense,0.2895,4063528337309182074,GBR,,,As Jenny is bright she is probably working at a higher level; being outspoken and interested in social justice implies that she would be an active feminist. Hence no 3 is the most likely.,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 09:55:44,1893282607,2/13/2016 09:53:59,False,inboxpounds,0.3077,986650522563402638,GBR,Q2,Wokingham,I dont think someone who has studied philosophy would become a bank teller and not neccesarily becoming involved in a feminist movement so this one is more plausable,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 10:07:14,1893287353,2/13/2016 10:02:37,False,prodege,0.3165,51688712490601529,GBR,D4,Crediton,"There are fewer people active in feminist movements than there are bank tellers, so the most likely option is that she is not active in feminist movement.  In spite of her activities as a student, far fewer people continue to be engaged in activism after they finish as students, and it is not stated that she was particularly active on feminist issues, just generally on social justice, when she was a student. Therefore, it is not particularly likely that she is active in feminist movements, particularly as at age 32 it is probably around 10 years since she finished her education.",jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 10:21:00,1893293675,2/13/2016 10:20:50,False,elite,0.325,9196925273462636857,USA,NY,Rochester,,jenny_is_not_active_in_feminist_movement,,,z,s
879936737,2/13/2016 11:33:59,1893322741,2/13/2016 11:28:39,False,clixsense,0.3951,2069341316947594916,GBR,B4,Bradford,"Jenny is very bright and therefore  she probably does work in  a bank, i also thing that Jenny  is active in the feminist movement as  issues of discrimination and social justice tend to go hand in hand with feminism.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 13:19:29,1893372555,2/13/2016 13:15:35,False,zoombucks,0.2927,3106448081887507952,USA,IN,Fishers,From her background it is likely she is active in social issues.,jenny_is_a_bank_teller,,,z,s
879936737,2/13/2016 13:27:03,1893375468,2/13/2016 12:56:41,False,prodege,0.3976,1990195372777480800,CAN,ON,Toronto,"The second possibility states that Jenny would not be active in the feminist movement.  Seeing as Jenny was very active among other things, in social movements and discrimination issues  as a student and was outspoken.  I would find it hard to believe that she would not take interest in issues which negatively affected females  and which did give women the freedoms and rights which their male counterparts also maintained.  She may not have been an active member of a feminist movement, but the description given of Jenny does not provide anything which would suggest that she would not be part of the feminist movement.  Based on her activities, the probability seems higher that she may have been involved in the feminist movement.

The last option, Jenny is a bank teller, could be absolutely true.  Jenny's description states that she is bright and would in all probability be suited and perhaps even overqualified for this type of job.  I did not select this statement as it was somewhat limited when compared with the other responses.  It was a very logical choice.

The first option was the response which I selected as firstly, being a cashier in a bank is a position in a bank which I think may give the individual a bit more responsibility than a bank teller.  As such, as the description of Jenny stated that she was very bright it is likely that she would have a position in a bank which would be a bit more advanced than a bank teller which was the third option.  The second part of this response, it is not known if she is active in the feminist movement, does not fully discard the possibility that she is part of the feminist movement as is stated in the second response.  Based on her past activities, her social movement issues and her feelings toward discrimination, it could be that she is part of a feminist movement.  She also may not be an active member. This statement does not offer a definitive answer to whether Jenny is an active in the movement.  What it does is allows for Jenny's past, the description provided of her personality and philosophy background to suggest that she could be the type of person who would be part of the feminist movement without fully discarding the possibility.  As such, based on the intelligence which Jenny may have, I would think she might have a higher chance of working in a position which requires a bit more responsibility.  Based on Jenny's outspokeness, her background in philosophy and her activities and beliefs while a student, I believe there is enough evidence to suggest that she could/could not be an active party in a feminist movement based on her choice rather than just discount the entire argument and definitively state that 'no' she is not part of the movement.",jenny_works_as_a_cashier_in_a_bank_and_it_is_not_known_if_she_is_active_in_feminist_movement,,,z,s
879936737,2/13/2016 15:33:05,1893430475,2/13/2016 15:29:36,False,neodev,0.2976,8216502291926139573,GBR,G5,Canterbury,"I would suggest that Jenny would be involved in the feminist movement. This would be in line with concern for issues of discrimination and social justice, and the fact that she has participated in demonstrations and activities  in that past for things she believes in. The fact she works in a bank would have no bearing on this.",jenny_is_a_bank_teller,,,z,s
