"id","Unnamed: 0","r1id","r2id","r1len","r2len","r1","r2","correctlyclassifiedoverlap","coverageoverlap","label","r1conf","r2conf","r1supp","r2supp","intersectionwholerule","literalintersectionlength","r1correct","r2correct","r1coverage","r2coverage","cluer1","cluer2","tag","r1string","r2string","rulerelation","algorithm","r1DepthMax","r1DepthMin","r1LabelLengthMax","r1LabelLengthMin","r1LabelLengthAvg","r1minDistance","r1maxDistance","r1mindepthLCS","r1PageRankMax","r1PageRankMin","r1PageRankAvg","r1LitImpMax","r1LitImpMin","r1LitImpAvg","r1LitImpSum","r1AttImpSum","r1AttImpMax","r1AttImpMin","r1AttImpAvg","r1LabelLengthSum","r2DepthMax","r2DepthMin","r2LabelLengthMax","r2LabelLengthMin","r2LabelLengthAvg","r2minDistance","r2maxDistance","r2mindepthLCS","r2PageRankMax","r2PageRankMin","r2PageRankAvg","r2LitImpMax","r2LitImpMin","r2LitImpAvg","r2LitImpSum","r2AttImpSum","r2AttImpMax","r2AttImpMin","r2AttImpAvg","r2LabelLengthSum"
10,470033,"3814","4593",4.0,4.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,WorldTradeOrganizationMemberEconomies=1.0,LandlockedCountries=1.0,MemberStatesOfTheAfricanUnion=1.0} => {Label=high}","{EnglishspeakingCountriesAndTerritories=1.0,MemberStatesOfTheCommonwealthOfNations=1.0,SwahilispeakingCountriesAndTerritories=1.0,LeastDevelopedCountries=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Rwanda', 'Uganda']",0.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","","","sameLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","sameLengthRulesDisjunctAtt","arules",6,4,37,19,30,1.0,6.0,0.0,24.257330954437165,2.217516700693478,13.717633699302791,0.4,-0.2,0.05,0.2,9.333333333333334,5.5,1.3333333333333333,3.111111111111111,122,6,6,38,23,34,1.0,1.0,5.0,58.6509084091644,4.042959117484799,29.79503080694417,0.6,-0.4,0.04999999999999999,0.19999999999999996,14.833333333333336,7.666666666666668,1.6666666666666667,4.9444444444444455,137
11,15,"27542","13407",1.0,3.0,"{StatesAndTerritoriesEstablishedIn1947=1.0} => {Label=high}","{WorldTradeOrganizationMemberEconomies=1.0,MemberStatesOfTheCommonwealthOfNations=1.0,StatesAndTerritoriesEstablishedIn1947=1.0} => {Label=high}","","","high",1.0,1.0,"","","","","","","","","","","dfInvertedHeuristicsLargeDiffInRuleLen","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1947&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>States And Territories Established In 1947&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","InvertedHeuristics",6,6,37,37,37,0.0,0.0,0.0,7.626923231127403,7.626923231127403,7.626923231127403,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,37,6,4,38,37,37,1.0,6.0,0.0,35.69440068369156,2.217516700693478,15.179613538504148,0.0,-0.2,-0.06666666666666667,-0.2,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,112
12,46621,"315","920",2.0,3.0,"{SoutheastAsianCountries=1.0,MemberStatesOfTheOrganisationOfIslamicCooperation=1.0} => {Label=high}","{MalayspeakingCountriesAndTerritories=1.0,Developing8CountriesMemberStates=1.0,MemberStatesOfTheAssociationOfSoutheastAsianNations=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Malaysia', 'Indonesia']",0.0,"['Indonesia', 'Malaysia']","['Indonesia', 'Malaysia']","['Indonesia', 'Malaysia']","['Indonesia', 'Malaysia']","","","differentLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>Southeast Asian Countries&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Malayspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Developing 8Countries Member States&nbsp;<b>and</b> </li><li>Member States Of The Association Of Southeast Asian Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,49,23,36,1.0,1.0,5.0,31.55659189909189,9.99235087449732,20.774471386794605,0.4,-0.4,0.0,0.0,8.166666666666666,5.5,2.6666666666666665,4.083333333333333,72,6,6,51,32,39,1.0,1.0,5.0,9.869217232444349,4.794462763035893,8.088597402466663,0.2,0.0,0.13333333333333333,0.4,7.166666666666667,5.5,1.6666666666666667,3.5833333333333335,119
14,441183,"3717","4547",4.0,4.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,EnglishspeakingCountriesAndTerritories=1.0,SwahilispeakingCountriesAndTerritories=1.0,LeastDevelopedCountries=1.0} => {Label=high}","{EnglishspeakingCountriesAndTerritories=1.0,LandlockedCountries=1.0,SwahilispeakingCountriesAndTerritories=1.0,LeastDevelopedCountries=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Rwanda', 'Uganda']",3.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","","","sameLengthRulesNonDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","sameLengthRulesNonDisjunctAtt","arules",6,6,38,23,34,1.0,1.0,5.0,58.6509084091644,4.042959117484799,21.943768026727373,0.6,-0.4,0.04999999999999999,0.19999999999999996,10.666666666666668,7.666666666666668,1.3333333333333333,3.555555555555556,136,6,6,38,19,29,1.0,1.0,5.0,58.6509084091644,4.042959117484799,26.93576337463057,0.6,-0.4,0.04999999999999999,0.19999999999999996,11.833333333333334,7.666666666666668,1.6666666666666667,3.9444444444444446,118
15,111116,"738","2803",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1963=1.0,EnglishspeakingCountriesAndTerritories=1.0,WorldTradeOrganizationMemberEconomies=1.0} => {Label=high}","{StatesAndTerritoriesEstablishedIn1963=1.0,EnglishspeakingCountriesAndTerritories=1.0,WorldTradeOrganizationMemberEconomies=1.0,MemberStatesOfTheUnitedNations=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Malaysia', 'Kenya']",3.0,"['Kenya', 'Malaysia']","['Kenya', 'Malaysia']","['Kenya', 'Malaysia']","['Kenya', 'Malaysia']","","","differentLengthRulesR2subsumingR1AttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1963&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1963&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,4,38,37,37,1.0,6.0,0.0,58.6509084091644,2.217516700693478,21.45702674329901,0.0,-0.2,-0.13333333333333333,-0.4,8.5,5.5,1.3333333333333333,2.8333333333333335,112,6,4,38,30,35,1.0,6.0,0.0,147.66141060512453,2.217516700693478,53.008122708755394,0.0,-0.2,-0.1,-0.4,8.5,5.5,1.3333333333333333,2.8333333333333335,142
16,166248,"1224","4550",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,MemberStatesOfTheUnitedNations=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}","{LandlockedCountries=1.0,MemberStatesOfTheAfricanUnion=1.0,SwahilispeakingCountriesAndTerritories=1.0,AfricanUnionMemberEconomies=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0205479452054795,0.0205479452054795,"['Rwanda', 'Uganda', 'Burundi']",0.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']","","","differentLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,37,28,31,1.0,1.0,5.0,147.66141060512453,4.289349562824373,54.25600334109024,0.0,-0.2,-0.06666666666666667,-0.2,8.5,5.5,1.3333333333333333,2.8333333333333335,95,6,4,38,19,28,1.0,6.0,0.0,24.257330954437165,0.8017521073589119,13.302094939634257,0.6,-0.2,0.2,0.8,9.666666666666668,5.5,1.6666666666666667,3.2222222222222228,113
17,719972,"7515","7361",4.0,1.0,"{StatesAndTerritoriesEstablishedIn1966=1.0,EnglishspeakingCountriesAndTerritories=1.0,MemberStatesOfTheUnitedNations=1.0,MemberStatesOfTheCommonwealthOfNations=1.0} => {Label=high}","{StatesAndTerritoriesEstablishedIn1966=1.0} => {Label=high}",1.0,1.0,"high",0.75,0.75,0.0205479452054795,0.0205479452054795,"['Guyana', 'Botswana', 'Lesotho']",1.0,"['Botswana', 'Guyana', 'Lesotho']","['Botswana', 'Guyana', 'Lesotho']","['Barbados', 'Botswana', 'Guyana', 'Lesotho']","['Barbados', 'Botswana', 'Guyana', 'Lesotho']","","","differentLengthRulesR1subsumingR2AttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1966&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1966&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,38,30,35,1.0,1.0,5.0,147.66141060512453,2.5819816326495517,61.14717533265751,0.0,0.0,0.0,0.0,8.5,5.5,1.3333333333333333,2.8333333333333335,143,6,6,37,37,37,0.0,0.0,0.0,2.5819816326495517,2.5819816326495517,2.5819816326495517,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,37
18,84311,"502","2426",2.0,3.0,"{EuropeanUnionMemberEconomies=1.0,IslandCountries=1.0} => {Label=low}","{MemberStatesOfTheUnitedNations=1.0,MemberStatesOfTheCommonwealthOfNations=1.0,MemberStatesOfTheEuropeanUnion=1.0} => {Label=low}",1.0,1.0,"low",1.0,1.0,0.0205479452054795,0.0205479452054795,"['United Kingdom', 'Cyprus', 'Malta']",0.0,"['Cyprus', 'Malta', 'United Kingdom']","['Cyprus', 'Malta', 'United Kingdom']","['Cyprus', 'Malta', 'United Kingdom']","['Cyprus', 'Malta', 'United Kingdom']","","","differentLengthRulesDisjunctAttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>European Union Member Economies&nbsp;<b>and</b> </li><li>Island Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,4,28,15,21,4.0,6.0,0.0,46.3738760223948,0.8240554188985888,23.598965720646696,0.0,-0.4,-0.2,-0.4,8.0,5.5,2.5,4.0,43,6,6,38,30,32,1.0,1.0,5.0,147.66141060512453,33.26790151007305,72.20790426629638,0.2,0.0,0.06666666666666667,0.2,5.5,5.5,5.5,5.5,98
19,33395,"1186","261",3.0,2.0,"{StatesAndTerritoriesEstablishedIn1918=1.0,StatesAndTerritoriesEstablishedIn1991=1.0,MemberStatesOfTheUnionForTheMediterranean=1.0} => {Label=low}","{StatesAndTerritoriesEstablishedIn1918=1.0,StatesAndTerritoriesEstablishedIn1991=1.0} => {Label=low}",1.0,1.0,"low",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Latvia', 'Estonia']",2.0,"['Estonia', 'Latvia']","['Estonia', 'Latvia']","['Estonia', 'Latvia']","['Estonia', 'Latvia']","","","differentLengthRulesR1subsumingR2AttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1918&nbsp;<b>and</b> </li><li>States And Territories Established In 1991&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1918&nbsp;<b>and</b> </li><li>States And Territories Established In 1991&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,41,37,38,1.0,1.0,5.0,39.06419980753994,8.749520536464441,20.603214137983574,-0.2,-0.4,-0.26666666666666666,-0.8,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,115,6,6,37,37,37,1.0,1.0,5.0,13.995922069946339,8.749520536464441,11.37272130320539,-0.2,-0.2,-0.2,-0.4,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,74
20,491663,"3980","4198",4.0,4.0,"{MemberStatesOfTheCommunityOfPortugueseLanguageCountries=1.0,LeastDevelopedCountries=1.0,AfricanUnionMemberEconomies=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}","{WorldTradeOrganizationMemberEconomies=1.0,MemberStatesOfTheUnitedNations=1.0,MemberStatesOfTheAfricanUnion=1.0,StatesAndTerritoriesEstablishedIn1975=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Angola', 'Mozambique']",0.0,"['Angola', 'Mozambique']","['Angola', 'Mozambique']","['Angola', 'Mozambique']","['Angola', 'Mozambique']","","","sameLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Community Of Portuguese Language Countries&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>States And Territories Established In 1975&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","sameLengthRulesDisjunctAtt","arules",6,4,55,23,33,1.0,6.0,0.0,20.79185501743592,0.8017521073589119,9.364130337446172,0.2,-0.4,-0.15000000000000002,-0.6000000000000001,14.833333333333336,7.666666666666668,1.6666666666666667,4.9444444444444455,133,6,4,37,29,33,1.0,6.0,0.0,147.66141060512453,2.217516700693478,44.73927527542851,0.4,-0.2,0.10000000000000002,0.4000000000000001,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,133
21,745719,"8332","8447",3.0,4.0,"{ArabicspeakingCountriesAndTerritories=1.0,MiddleEasternCountries=1.0,MemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf=1.0} => {Label=low}","{ArabicspeakingCountriesAndTerritories=1.0,MiddleEasternCountries=1.0,MemberStatesOfTheArabLeague=1.0,MemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf=1.0} => {Label=low}",1.0,1.0,"low",0.6,0.6,0.0205479452054795,0.0205479452054795,"['Bahrain', 'Qatar', 'United Arab Emirates']",3.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']","","","differentLengthRulesR2subsumingR1AttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,60,22,39,1.0,1.0,5.0,13.231475657119582,2.4983686339061366,9.503824577853225,0.0,-0.2,-0.06666666666666667,-0.2,9.833333333333332,5.5,1.6666666666666667,3.2777777777777772,119,6,6,60,22,36,1.0,1.0,5.0,13.231475657119582,2.4983686339061366,9.871135990983404,0.0,-0.4,-0.15000000000000002,-0.6000000000000001,9.833333333333332,5.5,1.6666666666666667,3.2777777777777772,146
22,170066,"1237","1582",3.0,3.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,WorldTradeOrganizationMemberEconomies=1.0,LandlockedCountries=1.0} => {Label=high}","{EnglishspeakingCountriesAndTerritories=1.0,SwahilispeakingCountriesAndTerritories=1.0,LeastDevelopedCountries=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Rwanda', 'Uganda']",0.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","","","sameLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","sameLengthRulesDisjunctAtt","arules",6,4,37,19,31,1.0,6.0,0.0,24.257330954437165,2.217516700693478,10.254732405985004,0.0,-0.2,-0.06666666666666667,-0.2,9.333333333333334,5.5,1.3333333333333333,3.111111111111111,93,6,6,38,23,33,1.0,1.0,5.0,58.6509084091644,4.042959117484799,27.828574181361706,0.6,-0.4,0.06666666666666665,0.19999999999999996,9.333333333333334,7.666666666666668,1.6666666666666667,4.666666666666667,99
24,737419,"8019","8020",4.0,4.0,"{MemberStatesOfTheUnitedNations=1.0,MiddleEasternCountries=1.0,MemberStatesOfOPEC=1.0,MemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf=1.0} => {Label=low}","{ArabicspeakingCountriesAndTerritories=1.0,MemberStatesOfTheArabLeague=1.0,MemberStatesOfOPEC=1.0,MemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf=1.0} => {Label=low}",1.0,1.0,"low",0.666666666666667,0.666666666666667,0.0136986301369863,0.0136986301369863,"['Qatar', 'United Arab Emirates']",2.0,"['Qatar', 'United Arab Emirates']","['Qatar', 'United Arab Emirates']","['Kuwait', 'Qatar', 'United Arab Emirates']","['Kuwait', 'Qatar', 'United Arab Emirates']","","","sameLengthRulesNonDisjunctAttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","sameLengthRulesNonDisjunctAtt","arules",6,6,60,18,32,1.0,1.0,5.0,147.66141060512453,2.4983686339061366,43.41720718428149,0.2,-0.2,0.0,0.0,8.166666666666666,5.5,2.6666666666666665,4.083333333333333,130,6,6,60,18,35,1.0,1.0,5.0,12.781629442533955,2.4983686339061366,9.132660536947437,0.2,-0.4,-0.05,-0.2,7.166666666666667,5.5,1.6666666666666667,3.5833333333333335,142
25,115589,"782","3662",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1991=1.0,MemberStatesOfTheEuropeanUnion=1.0,BalticStates=1.0} => {Label=low}","{StatesAndTerritoriesEstablishedIn1918=1.0,MemberStatesOfTheUnitedNations=1.0,StatesAndTerritoriesEstablishedIn1991=1.0,MemberStatesOfTheEuropeanUnion=1.0} => {Label=low}",1.0,1.0,"low",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Latvia', 'Estonia']",2.0,"['Estonia', 'Latvia']","['Estonia', 'Latvia']","['Estonia', 'Latvia']","['Estonia', 'Latvia']","","","differentLengthRulesNeitherDisjunctNorSubsumingAttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1991&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;<b>and</b> </li><li>Baltic States&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1918&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>States And Territories Established In 1991&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,37,12,26,1.0,1.0,5.0,33.26790151007305,3.497421172464773,16.92041491749472,0.2,-0.2,0.0,0.0,10.166666666666666,5.5,1.3333333333333333,3.388888888888889,79,6,6,37,30,33,1.0,1.0,5.0,147.66141060512453,8.749520536464441,50.91868868040209,0.2,-0.2,-0.05,-0.2,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,134
26,2,"51017","73694",1.0,3.0,"{StatesAndTerritoriesEstablishedIn1981=1.0} => {Label=high}","{MemberStatesOfTheCommonwealthOfNations=1.0,EnglishspeakingCountriesAndTerritories=1.0,StatesAndTerritoriesEstablishedIn1981=1.0} => {Label=high}","","","high",1.0,1.0,"","","","","","","","","","","dfInvertedHeuristicsLargeDiffInRuleLen","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1981&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>States And Territories Established In 1981&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","InvertedHeuristics",6,6,37,37,37,0.0,0.0,0.0,1.5085148149921757,1.5085148149921757,1.5085148149921757,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,37,6,6,38,37,37,1.0,1.0,5.0,58.6509084091644,1.5085148149921757,31.951274635949378,0.0,0.0,0.0,0.0,8.5,5.5,1.3333333333333333,2.8333333333333335,113
27,11,"12974","46678",1.0,3.0,"{MemberStatesOfOPEC=1.0} => {Label=high}","{WorldTradeOrganizationMemberEconomies=1.0,SouthAmericanCountries=1.0,StatesAndTerritoriesEstablishedIn1830=1.0} => {Label=high}","","","high",0.75,1.0,"","","","","","","","","","","dfInvertedHeuristicsLargeDiffInRuleLen","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of OPEC&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>South American Countries&nbsp;<b>and</b> </li><li>States And Territories Established In 1830&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","InvertedHeuristics",6,6,18,18,18,0.0,0.0,0.0,10.277573840975712,10.277573840975712,10.277573840975712,-0.2,-0.2,-0.2,-0.2,5.5,5.5,5.5,5.5,18,6,4,37,22,32,1.0,6.0,0.0,2.857279205511663,2.217516700693478,"",0.0,-0.2,-0.1,-0.2,9.5,5.5,1.3333333333333333,3.1666666666666665,96
